ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max,summary,change_reason
300627.SZ,20200410,20200331,略增,1.08,6.55,1850.0,1950.0,预计净利润1850-1950万,"报告期内,受国内外新型冠状病毒疫情的影响,企业复工延期导致部分订单延后,对公司2020年一季度营业收入产生一定影响.疫情发生后,公司积极应对,在做好疫情防控工作的基础上,扎实推进复工,复产,持续推动提升工作效率及控制费用支出,有序执行年度经营计划,实现本报告期内归属于上市公司股东的净利润和归属于上市公司股东的扣除非经常性损益的净利润稳定增长.因实施公司2019年股票期权激励计划带来股份支付费用,已经计入本报告期损益.预计2020年第一季度非经常性损益对当期净利润的影响约为1450万元."
300627.SZ,20191227,20191231,略增,28.39,37.9,13500.0,14500.0,预计净利润13500-14500万,"1、报告期内，公司按照年度经营计划有序推进各项工作，积极进行市场拓展，主营业务收入增长良好。2、报告期内，公司持续投入研发，在相关领域取得良好的技术成果，保持公司技术先进性，为公司业务扩张夯实基础。3、报告期内，公司持续推出员工股权激励计划，提升团队的凝聚力。同时，不断优化公司管理体系，有效控制公司整体费用增长。4、预计2019年非经常性损益对当期净利润的影响约为1,750.00万元。"
300627.SZ,20191015,20190930,略增,3.71,8.29,6800.0,7100.0,预计净利润6800-7100万,"归属于上市公司股东的净利润与上年同期相比上升的主要原因：1、报告期内，公司按照年度经营计划有序推进各项工作，积极拓展市场，主营业务收入增长态势良好。2、报告期内，公司持续投入研发，在相关领域取得技术创新成果，保持公司技术先进性和夯实核心竞争力，为公司生产经营持续增长奠定良好基础。3、报告期内，公司通过不断调整组织架构，优化管理体系，整体费用增长得到控制。4、预计公司2019年1-9月非经常性损益金额约为2,100.00万元，较上年同期增长4.41%。5、公司2018年前三季度归属于上市公司股东的扣除非经常性损益的净利润为4,545.26万元。预计2019年前三季度归属于上市公司股东的扣除非经常性损益的净利润为4,700.00万元-5,000.00万元，较上年同期增长3.40%-10.00%。"
300627.SZ,20190709,20190630,略增,1.42,8.19,4500.0,4800.0,预计净利润4500-4800万,"1、报告期内，公司按照年度经营计划有序推进各项工作，各项业务拓展势头良好，主营业务收入稳定增长。2、报告期内，公司研发投入继续加大。3、报告期内，预计非经常性损益对公司净利润影响金额约为2,000万元。"
300627.SZ,20190410,20190331,预增,49.23,66.28,1750.0,1950.0,预计净利润1750-1950万,"1、报告期内，公司经营模式未发生重大变化，经营计划有序展开，预期业绩较上年同期保持稳定增长。2、预计2019年第一季度非经常性损益对当期净利润的影响约为1,400万元。"
300627.SZ,20190128,20181231,略减,-18.67,-7.05,10500.0,12000.0,预计净利润10500-12000万,"1、报告期内，公司按照年度经营计划有序推进各项工作，各项业务拓展势头良好。受近期国内外经济形势影响，公司2018年年度主营业务收入较上年同期仅仅实现了30%以上增长，不及预期。公司全年投入增长高于主营业务增长，导致公司利润有所下降，但是2018年的高投入为未来年度持续高速增长提供了保障。2、报告期内，公司加大研发投入，预计研发费用较上年同期增长65%以上。3、报告期内，公司加大了市场营销和管理体系建设，带来员工薪酬及相关管理费用较上年同期较大增长。4、报告期内，因实施公司2017年第一期限制性股票激励计划带来股份支付费用，已经计入本报告期损益。5、报告期内，预计非经常性损益对公司净利润影响金额约为3,600.00万元，主要为公司承担相关政府科研项目补助资金。"
300627.SZ,20181015,20180930,略增,2.23,10.81,6550.0,7100.0,预计净利润6550-7100万,"归属于上市公司股东的净利润与上年同期相比上升的主要原因：1、报告期内，公司按照年度经营计划有序推进各项工作，各项业务拓展势头良好。虽受近期国内外经济形势影响，公司第三季度销售同比增长不及预期，但预计1-9月主营业收入较上年同期仍可保持40%以上增长。2、报告期内，因实施公司2017年第一期限制性股票激励计划带来股份支付费用约2,072.00万元，已经计入本报告期损益。该股份支付费用占上年同期利润总额28.61%。3、报告期内，公司加大研发投入，预计研发费用较上年同期增长70%以上。4、报告期内，公司加大了市场人员投入和管理体系建设，带来员工薪酬及相关管理费用较上年同期较大增长。5、报告期内，预计非经常性损益对公司净利润影响金额约为2,000.00万元，主要为公司承担相关政府科研项目补助资金。"
300627.SZ,20180629,20180630,略增,25.8,36.04,4300.0,4650.0,预计净利润4300-4650万,"1、报告期内，公司按照年度经营计划有序推进各项工作，各项业务拓展势头良好，主营业务收入稳定增长，预期业绩较上年同期有较大提升。2、报告期内，公司研发投入继续加大。3、报告期内，因实施公司2017年第一期限制性股票激励计划带来股份支付费用约1,400万元已经计入本报告期损益。4、报告期内，预计非经常性损益对公司净利润影响金额约为1,100万元，主要为公司承担相关政府科研项目补助资金。"
300627.SZ,20180410,20180331,略增,21.06,31.87,1120.0,1220.0,预计净利润1120-1220万,报告期内，公司整体经营情况稳定，经营模式未发生重大变化。公司持续优化产品结构、拓展市场，预期业绩较上年同期保持稳定增长。
300627.SZ,20180102,20171231,略增,20.47,35.16,12300.0,13800.0,预计净利润12300-13800万,"1、报告期内，全球卫星导航市场的发展和国家北斗系统的完善，促进和推动了高精度卫星导航定位技术在各行业领域的应用逐步拓展，市场需求增长迅速，与公司主营业务发展高度契合，持续、有力地驱动公司业绩增长。2、报告期内，公司按照年度经营计划有序推进各项工作，不断加大研发投入，加强技术创新，优化产品结构，整合产品资源，积累应用解决方案，进一步增强产品市场竞争力。3、公司完善市场营销体系和协同营销体系建设，提升区域服务水平，持续提高生产效率，提高管理效率和运作效率，提升公司整体盈利能力。公司2016年归属于上市公司股东扣除非经常性损益后的净利润为6,866.60万元，预计2017年归属于上市公司股东扣除非经常性损益后的净利润为9,300万元-10,800万元，比上年同期增长35.44%-57.28%。公司2016年非经常性损益金额为3,343.19万元，预计2017年非经常性损益对当期净利润的影响约为3,000万元。"
300627.SZ,20171013,20170930,略增,30.9,41.29,6300.0,6800.0,预计净利润6300-6800万,"1、报告期内，公司整体经营情况稳定，经营模式未发生重大变化。公司持续优化产品结构、拓展市场，预期业绩较上年同期保持稳定增长。2、预计报告期内非经常性损益对当期净利润的影响约为2,300万元。"
300627.SZ,20170701,20170630,预增,59.35,84.25,3200.0,3700.0,预计净利润3200-3700万,归属于上市公司股东的净利润与上年同期相比上升的主要原因：1、报告期内，公司按照年度经营计划有序推进各项工作，生产经营持续稳定发展。在全球卫星导航市场发展影响和国家北斗系统完善下，促进和推动了高精度卫星导航定位技术在各行业领域的广泛应用，公司业务扩展势头良好，销售收入稳定增长，预期业绩同比有较大提升。2、预计报告期内非经常性损益对当期净利润的影响约为750万元。
