analysis_group_id,event_date,split,split_reason,has_main_label,is_default_training_candidate,is_clean_p0_p20,default_model_scope
300638|2021-08-22|政策/行业,2021-08-22,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300638|2021-08-23|政策/行业,2021-08-23,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300638|2022-04-29|其他,2022-04-29,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300098|2016-11-08|资本动作,2016-11-08,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002313|2023-05-09|管理层/投关信号,2023-05-09,valid,事件日在 2023 年,1,1,0,audit_or_aux
300098|2020-04-28|资本动作,2020-04-28,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300098|2016-04-12|资本动作,2016-04-12,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300098|2016-04-12|产品/技术创新,2016-04-12,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
688159|2025-07-17|风险事件,2025-07-17,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
002313|2024-09-26|其他,2024-09-26,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
300098|2021-04-23|管理层/投关信号,2021-04-23,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002881|2021-07-13|资本动作,2021-07-13,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300098|2017-01-26|资本动作,2017-01-26,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300098|2013-05-07|其他,2013-05-07,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300590|2019-10-17|资本动作,2019-10-17,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002881|2021-06-24|其他,2021-06-24,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002313|2017-03-22|资本动作,2017-03-22,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
688159|2022-07-30|业绩信号,2022-07-30,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002313|2021-05-25|其他,2021-05-25,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300638|2026-03-31|其他,2026-03-31,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
301608|2025-08-28|其他,2025-08-28,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
300098|2020-02-06|风险事件,2020-02-06,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300098|2021-01-30|资本动作,2021-01-30,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
603236|2021-01-20|产品/技术创新,2021-01-20,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300638|2023-04-24|其他,2023-04-24,valid,事件日在 2023 年,1,1,0,audit_or_aux
300098|2021-08-28|其他,2021-08-28,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300638|2019-04-19|政策/行业,2019-04-19,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
688159|2024-04-30|其他,2024-04-30,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
002313|2025-01-03|其他,2025-01-03,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
603236|2023-07-08|产品/技术创新,2023-07-08,valid,事件日在 2023 年,1,1,0,audit_or_aux
300638|2023-05-18|管理层/投关信号,2023-05-18,valid,事件日在 2023 年,1,1,0,audit_or_aux
300590|2024-04-22|风险事件,2024-04-22,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
300590|2024-04-22|管理层/投关信号,2024-04-22,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
300098|2012-04-21|业绩信号,2012-04-21,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
688159|2023-03-08|其他,2023-03-08,valid,事件日在 2023 年,1,1,0,audit_or_aux
002313|2017-06-14|其他,2017-06-14,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002970|2024-04-02|资本动作,2024-04-02,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
300098|2017-05-20|其他,2017-05-20,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002313|2024-09-26|资本动作,2024-09-26,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
002313|2023-05-18|风险事件,2023-05-18,valid,事件日在 2023 年,1,1,0,audit_or_aux
002881|2024-02-01|资本动作,2024-02-01,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
002881|2025-04-28|其他,2025-04-28,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
300098|2018-12-25|资本动作,2018-12-25,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002313|2024-04-13|其他,2024-04-13,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
300098|2021-11-03|风险事件,2021-11-03,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300098|2015-07-29|其他,2015-07-29,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300590|2017-04-19|其他,2017-04-19,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300098|2013-01-31|风险事件,2013-01-31,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
603236|2021-01-07|其他,2021-01-07,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002313|2018-10-16|资本动作,2018-10-16,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002970|2023-04-08|其他,2023-04-08,valid,事件日在 2023 年,1,1,0,audit_or_aux
688159|2020-02-27|其他,2020-02-27,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
301608|2024-08-16|政策/行业,2024-08-16,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
300638|2020-12-22|资本动作,2020-12-22,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300638|2020-12-22|产品/技术创新,2020-12-22,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300590|2024-09-26|其他,2024-09-26,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
300638|2019-12-05|资本动作,2019-12-05,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002313|2023-10-28|其他,2023-10-28,valid,事件日在 2023 年,1,1,0,audit_or_aux
002313|2013-08-20|其他,2013-08-20,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300590|2021-10-27|业绩信号,2021-10-27,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300098|2016-06-17|资本动作,2016-06-17,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300098|2023-01-19|风险事件,2023-01-19,valid,事件日在 2023 年,1,1,0,audit_or_aux
300638|2017-05-03|其他,2017-05-03,train,事件日不晚于 2022-12-31,1,0,0,audit_or_aux
301608|2025-10-29|管理层/投关信号,2025-10-29,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
603236|2023-01-31|业绩信号,2023-01-31,valid,事件日在 2023 年,1,1,0,audit_or_aux
300098|2018-06-23|其他,2018-06-23,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300638|2024-07-31|管理层/投关信号,2024-07-31,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
002313|2023-10-31|风险事件,2023-10-31,valid,事件日在 2023 年,1,1,0,audit_or_aux
002313|2017-03-21|资本动作,2017-03-21,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002313|2017-12-28|管理层/投关信号,2017-12-28,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300098|2013-07-08|其他,2013-07-08,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300638|2018-05-25|产品/技术创新,2018-05-25,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
603236|2019-07-26|其他,2019-07-26,train,事件日不晚于 2022-12-31,1,0,0,audit_or_aux
301608|2025-08-28|业绩信号,2025-08-28,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
002881|2022-06-02|资本动作,2022-06-02,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
688159|2021-03-25|资本动作,2021-03-25,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002970|2026-04-28|业绩信号,2026-04-28,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
002970|2026-04-28|管理层/投关信号,2026-04-28,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
002313|2020-10-15|业绩信号,2020-10-15,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300098|2017-05-04|其他,2017-05-04,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300098|2013-04-18|其他,2013-04-18,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002881|2024-11-05|资本动作,2024-11-05,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
300638|2019-04-16|产品/技术创新,2019-04-16,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300590|2021-07-28|资本动作,2021-07-28,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300098|2017-03-24|其他,2017-03-24,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300098|2020-04-28|政策/行业,2020-04-28,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300098|2020-04-28|管理层/投关信号,2020-04-28,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
603236|2022-02-07|资本动作,2022-02-07,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002313|2025-11-26|其他,2025-11-26,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
002313|2023-03-28|业绩信号,2023-03-28,valid,事件日在 2023 年,1,1,0,audit_or_aux
002313|2023-03-28|风险事件,2023-03-28,valid,事件日在 2023 年,1,1,0,audit_or_aux
603236|2020-04-16|政策/行业,2020-04-16,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300638|2022-04-26|风险事件,2022-04-26,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300638|2019-12-30|资本动作,2019-12-30,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002313|2013-05-03|其他,2013-05-03,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300098|2021-11-03|其他,2021-11-03,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300098|2013-05-31|其他,2013-05-31,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300638|2019-02-01|资本动作,2019-02-01,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300590|2018-08-17|业绩信号,2018-08-17,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300098|2024-06-24|资本动作,2024-06-24,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
002313|2017-12-01|管理层/投关信号,2017-12-01,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300098|2021-01-30|业绩信号,2021-01-30,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
301608|2025-03-06|管理层/投关信号,2025-03-06,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
688159|2025-05-10|其他,2025-05-10,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
688159|2021-12-04|资本动作,2021-12-04,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300098|2026-04-29|业绩信号,2026-04-29,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
603236|2025-04-10|业绩信号,2025-04-10,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
300098|2019-09-24|其他,2019-09-24,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002970|2022-07-12|资本动作,2022-07-12,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
688159|2021-12-07|管理层/投关信号,2021-12-07,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300098|2012-03-13|产品/技术创新,2012-03-13,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300590|2020-04-10|业绩信号,2020-04-10,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
301608|2025-02-10|管理层/投关信号,2025-02-10,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
603236|2020-10-17|其他,2020-10-17,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300098|2011-05-11|其他,2011-05-11,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300638|2024-09-30|资本动作,2024-09-30,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
002313|2013-06-03|管理层/投关信号,2013-06-03,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300638|2020-09-08|资本动作,2020-09-08,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300098|2019-06-25|资本动作,2019-06-25,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002881|2021-08-05|资本动作,2021-08-05,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300638|2021-06-05|其他,2021-06-05,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300590|2018-05-08|产品/技术创新,2018-05-08,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002313|2021-06-08|其他,2021-06-08,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300098|2024-05-21|其他,2024-05-21,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
300098|2019-07-02|资本动作,2019-07-02,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300098|2013-02-28|业绩信号,2013-02-28,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300098|2019-07-31|其他,2019-07-31,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300098|2023-09-26|管理层/投关信号,2023-09-26,valid,事件日在 2023 年,1,1,0,audit_or_aux
300590|2018-08-17|其他,2018-08-17,train,事件日不晚于 2022-12-31,1,0,0,audit_or_aux
688159|2024-01-30|风险事件,2024-01-30,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
300098|2015-01-16|资本动作,2015-01-16,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300590|2022-06-29|资本动作,2022-06-29,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300638|2017-10-16|资本动作,2017-10-16,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002881|2019-04-26|业绩信号,2019-04-26,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002881|2025-03-01|资本动作,2025-03-01,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
002881|2021-11-26|政策/行业,2021-11-26,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
603236|2021-10-15|资本动作,2021-10-15,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002313|2019-02-28|业绩信号,2019-02-28,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002881|2021-09-23|管理层/投关信号,2021-09-23,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
603236|2021-09-18|其他,2021-09-18,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002881|2024-06-01|资本动作,2024-06-01,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
002881|2022-05-21|管理层/投关信号,2022-05-21,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300098|2013-07-26|业绩信号,2013-07-26,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300098|2023-10-30|业绩信号,2023-10-30,valid,事件日在 2023 年,1,1,0,audit_or_aux
002970|2023-04-19|资本动作,2023-04-19,valid,事件日在 2023 年,1,1,0,audit_or_aux
300638|2019-10-15|业绩信号,2019-10-15,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002881|2019-07-18|其他,2019-07-18,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300098|2019-08-30|资本动作,2019-08-30,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300590|2017-06-09|其他,2017-06-09,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300098|2018-05-04|管理层/投关信号,2018-05-04,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002881|2019-08-19|其他,2019-08-19,train,事件日不晚于 2022-12-31,1,0,0,audit_or_aux
603236|2025-01-24|管理层/投关信号,2025-01-24,test,事件日不早于 2024-01-01,1,1,1,main_clean
002970|2020-07-18|业绩信号,2020-07-18,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300638|2025-04-03|其他,2025-04-03,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
300638|2018-04-09|业绩信号,2018-04-09,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300098|2017-09-20|资本动作,2017-09-20,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002313|2017-10-28|资本动作,2017-10-28,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300638|2020-11-30|其他,2020-11-30,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300098|2017-04-26|其他,2017-04-26,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300638|2020-08-18|资本动作,2020-08-18,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300098|2017-06-22|其他,2017-06-22,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002313|2024-07-10|风险事件,2024-07-10,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
688159|2021-12-04|其他,2021-12-04,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
688159|2024-04-30|业绩信号,2024-04-30,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
301608|2025-09-01|资本动作,2025-09-01,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
300638|2025-10-09|其他,2025-10-09,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
002881|2021-10-31|政策/行业,2021-10-31,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002881|2021-10-30|政策/行业,2021-10-30,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300590|2018-05-11|资本动作,2018-05-11,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300638|2025-02-18|资本动作,2025-02-18,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
002881|2023-03-08|资本动作,2023-03-08,valid,事件日在 2023 年,1,1,0,audit_or_aux
002313|2014-03-26|资本动作,2014-03-26,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
688159|2021-03-25|其他,2021-03-25,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300098|2010-11-30|其他,2010-11-30,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300638|2019-12-05|其他,2019-12-05,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002970|2024-05-23|管理层/投关信号,2024-05-23,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
002313|2018-03-31|业绩信号,2018-03-31,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300638|2022-08-18|资本动作,2022-08-18,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002881|2022-04-17|产品/技术创新,2022-04-17,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300638|2020-03-25|产品/技术创新,2020-03-25,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300590|2024-09-20|其他,2024-09-20,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
300098|2016-07-22|其他,2016-07-22,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002970|2020-12-16|资本动作,2020-12-16,train,事件日不晚于 2022-12-31,1,0,0,audit_or_aux
300638|2019-12-24|产品/技术创新,2019-12-24,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002313|2018-10-16|其他,2018-10-16,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002313|2013-04-23|业绩信号,2013-04-23,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300590|2022-01-27|产品/技术创新,2022-01-27,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002970|2021-03-20|资本动作,2021-03-20,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
301608|2025-03-05|管理层/投关信号,2025-03-05,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
603236|2023-07-26|资本动作,2023-07-26,valid,事件日在 2023 年,1,1,0,audit_or_aux
300590|2020-12-18|资本动作,2020-12-18,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002313|2011-07-29|业绩信号,2011-07-29,excluded_unlabeled,主标签 relative_mv_return_p0_p20 缺失，保留审计但不进入默认建模,0,0,0,audit_or_aux
300098|2017-07-05|业绩信号,2017-07-05,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002881|2019-05-30|资本动作,2019-05-30,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300590|2021-05-25|资本动作,2021-05-25,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002970|2021-03-04|资本动作,2021-03-04,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002970|2023-04-07|其他,2023-04-07,valid,事件日在 2023 年,1,1,0,audit_or_aux
300590|2018-10-30|业绩信号,2018-10-30,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
603236|2023-07-15|风险事件,2023-07-15,valid,事件日在 2023 年,1,1,0,audit_or_aux
688159|2020-06-29|其他,2020-06-29,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300638|2020-08-04|产品/技术创新,2020-08-04,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
603236|2024-10-22|业绩信号,2024-10-22,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
603236|2021-01-04|资本动作,2021-01-04,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300098|2019-07-01|管理层/投关信号,2019-07-01,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300098|2018-05-22|资本动作,2018-05-22,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300098|2012-07-13|业绩信号,2012-07-13,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300590|2019-10-25|产品/技术创新,2019-10-25,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300590|2019-03-19|资本动作,2019-03-19,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300098|2021-10-15|业绩信号,2021-10-15,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
688159|2023-04-22|资本动作,2023-04-22,valid,事件日在 2023 年,1,1,0,audit_or_aux
300590|2021-08-21|资本动作,2021-08-21,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300098|2020-02-04|其他,2020-02-04,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
301608|2025-08-28|资本动作,2025-08-28,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
300098|2012-11-09|其他,2012-11-09,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
688159|2025-05-21|资本动作,2025-05-21,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
688159|2025-10-30|业绩信号,2025-10-30,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
002881|2018-04-21|产品/技术创新,2018-04-21,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300098|2018-05-19|资本动作,2018-05-19,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300098|2021-08-28|资本动作,2021-08-28,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002881|2023-04-13|其他,2023-04-13,valid,事件日在 2023 年,1,1,0,audit_or_aux
300638|2019-12-20|资本动作,2019-12-20,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300638|2022-04-29|政策/行业,2022-04-29,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300638|2017-07-13|业绩信号,2017-07-13,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002881|2023-09-19|资本动作,2023-09-19,valid,事件日在 2023 年,1,1,0,audit_or_aux
300590|2019-03-16|资本动作,2019-03-16,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002881|2025-03-01|其他,2025-03-01,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
300638|2017-09-25|产品/技术创新,2017-09-25,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002970|2020-03-02|其他,2020-03-02,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002881|2021-08-14|资本动作,2021-08-14,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300638|2021-01-25|业绩信号,2021-01-25,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002313|2013-11-12|其他,2013-11-12,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300590|2020-12-25|产品/技术创新,2020-12-25,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002313|2022-07-16|其他,2022-07-16,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002881|2024-03-05|其他,2024-03-05,test,事件日不早于 2024-01-01,1,0,0,audit_or_aux
300590|2018-05-03|管理层/投关信号,2018-05-03,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002970|2024-07-11|业绩信号,2024-07-11,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
300098|2014-12-23|客户/订单,2014-12-23,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300098|2026-04-18|其他,2026-04-18,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
300638|2020-11-10|资本动作,2020-11-10,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002881|2024-09-26|资本动作,2024-09-26,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
300098|2017-06-22|资本动作,2017-06-22,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300638|2019-12-30|其他,2019-12-30,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002313|2020-04-30|其他,2020-04-30,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300098|2021-07-14|其他,2021-07-14,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002313|2026-04-29|管理层/投关信号,2026-04-29,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
002970|2020-12-16|其他,2020-12-16,train,事件日不晚于 2022-12-31,1,0,0,audit_or_aux
002881|2021-09-14|其他,2021-09-14,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300098|2020-10-30|业绩信号,2020-10-30,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002970|2023-07-11|业绩信号,2023-07-11,valid,事件日在 2023 年,1,1,0,audit_or_aux
300098|2024-06-24|其他,2024-06-24,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
300590|2020-10-17|其他,2020-10-17,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002313|2012-04-21|资本动作,2012-04-21,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300098|2021-09-17|其他,2021-09-17,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002881|2025-05-08|资本动作,2025-05-08,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
300638|2020-07-21|其他,2020-07-21,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300638|2017-10-16|其他,2017-10-16,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
300638|2021-06-08|资本动作,2021-06-08,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002970|2025-07-11|资本动作,2025-07-11,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
300098|2021-08-04|资本动作,2021-08-04,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002313|2024-03-29|业绩信号,2024-03-29,test,事件日不早于 2024-01-01,1,1,0,audit_or_aux
002313|2022-05-24|管理层/投关信号,2022-05-24,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
603236|2023-10-26|其他,2023-10-26,valid,事件日在 2023 年,1,1,0,audit_or_aux
603236|2019-09-02|资本动作,2019-09-02,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
002313|2020-12-15|客户/订单,2020-12-15,train,事件日不晚于 2022-12-31,1,1,0,audit_or_aux
